satisfaction,Age,Flight Distance,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Baggage handling,Online boarding
1,32,2091,0,1,3,0,5,3,5,4,3
1,21,2144,0,1,1,0,1,1,4,5,1
1,68,1717,0,1,3,0,3,3,3,5,3
1,26,1870,0,1,4,0,4,4,3,5,4
1,55,816,0,1,3,5,4,3,3,3,3
1,52,788,0,1,3,5,4,4,4,4,5
1,29,2325,0,1,4,0,5,4,5,4,4
1,63,736,0,1,2,5,4,5,5,5,4
1,20,2295,0,1,1,0,1,1,3,4,1
1,27,2231,0,1,0,3,3,5,5,5,3
1,49,604,0,1,2,3,5,4,4,4,4
1,68,1606,0,1,2,0,2,2,4,4,2
1,12,1745,0,1,2,0,2,2,5,4,2
1,22,1638,0,1,1,0,3,1,3,5,1
1,52,1642,0,1,4,0,4,4,4,5,4
1,63,1652,0,1,4,0,4,4,4,4,4
1,51,1629,0,1,4,0,1,4,2,1,4
1,25,1651,0,1,3,0,3,3,5,4,3
1,37,1560,0,1,5,0,5,5,4,5,5
1,67,2123,0,1,3,0,3,3,5,4,3
1,52,2102,0,1,1,0,1,1,4,5,1
1,30,1695,0,1,2,0,3,2,3,4,2
1,22,2162,0,1,5,0,5,5,5,4,5
1,11,1217,0,1,5,0,5,5,5,5,5
1,20,1827,0,1,4,0,4,4,1,3,4
1,23,1788,0,1,2,0,2,2,4,5,2
1,54,237,0,1,4,4,5,3,3,5,4
1,68,71,0,1,2,5,4,2,2,1,4
1,20,1621,0,1,5,0,3,5,4,5,5
1,66,86,0,1,4,3,4,2,2,2,2
1,39,1265,0,1,2,0,2,2,3,5,2
1,63,6591,0,2,0,5,1,3,2,3,1
1,32,3542,0,2,5,5,5,5,3,4,5
1,27,2903,0,2,4,0,4,4,3,5,4
1,51,2597,0,2,3,0,1,3,3,3,3
1,44,1427,0,2,3,5,5,2,2,2,5
1,10,2772,0,2,1,0,5,1,3,5,1
1,59,1214,0,2,2,3,4,1,1,4,3
1,16,2196,0,2,2,0,2,2,5,5,2
1,34,2100,0,2,3,0,3,3,5,4,3
1,23,2881,0,2,1,0,1,1,3,5,1
1,29,2363,0,2,1,0,1,1,5,3,1
1,53,1752,0,2,2,0,2,2,1,5,2
1,19,2348,0,2,3,0,3,3,5,5,3
1,39,1793,0,2,2,0,2,2,5,5,2
1,46,845,0,2,4,4,2,4,4,4,3
1,26,1899,0,2,3,0,5,3,5,4,3
1,10,2153,0,2,2,0,2,2,5,2,2
1,66,2521,0,2,0,2,2,4,5,5,2
1,31,1851,0,2,1,0,1,1,4,4,1
1,42,2388,0,2,3,0,3,3,3,4,3
1,7,2095,0,2,1,0,1,1,4,5,1
1,33,1925,0,2,1,0,1,1,5,5,1
1,25,2515,0,2,4,0,4,4,2,4,4
1,52,2467,0,2,2,0,1,2,5,5,2
1,17,2360,0,2,3,0,3,3,4,4,3
1,9,2347,0,2,3,0,3,3,5,4,3
1,50,561,0,2,4,4,4,2,2,2,5
1,18,1526,0,2,1,0,1,1,4,4,1
1,25,1927,0,2,2,0,2,2,4,4,2
1,11,1862,0,2,5,0,5,5,5,4,5
1,56,1827,0,2,5,0,5,5,4,5,5
1,29,1733,0,2,1,0,1,1,5,5,1
1,46,452,0,2,4,4,5,2,2,2,4
1,49,458,0,2,3,5,5,2,2,5,5
1,10,2052,0,2,2,0,2,2,3,4,2
1,45,457,0,2,4,5,5,4,4,4,4
1,65,468,0,2,4,4,4,3,3,3,5
1,57,470,0,2,2,5,5,5,5,5,5
1,66,434,0,2,2,4,4,1,1,1,3
1,63,2216,0,2,0,5,5,5,3,5,5
1,50,336,0,2,5,4,5,5,5,5,3
1,60,275,0,2,3,1,2,2,2,2,3
1,23,1568,0,2,2,0,2,2,2,4,2
1,8,1727,0,2,5,0,3,5,3,4,5
1,48,1525,0,2,4,0,4,4,4,5,4
1,35,271,0,2,4,4,4,1,1,1,4
1,28,1410,0,2,3,0,3,3,4,5,3
1,23,1154,0,2,2,0,2,2,3,4,2
1,45,1480,0,2,3,0,3,3,1,2,3
1,35,1520,0,2,3,0,3,3,2,3,3
1,48,1685,0,2,4,0,4,4,4,5,4
1,21,1333,0,2,4,0,4,4,3,4,4
1,15,1360,0,2,3,0,3,3,1,2,3
1,69,2356,0,3,5,4,4,5,5,5,3
1,38,4037,0,3,3,0,3,3,4,5,3
1,37,3443,0,3,5,0,5,5,4,1,5
1,64,1664,0,3,4,5,4,2,2,2,3
1,62,1655,0,3,5,3,4,1,1,5,4
1,30,2831,0,3,3,0,3,3,4,4,3
1,55,1517,0,3,3,4,5,2,2,2,3
1,48,1487,0,3,3,4,4,4,4,2,3
1,68,2971,0,3,2,0,2,2,3,5,2
1,16,2006,0,3,5,0,5,5,4,5,5
1,48,2662,0,3,4,0,4,4,5,4,4
1,8,2359,0,3,2,0,2,2,3,4,2
1,42,2376,0,3,3,0,3,3,4,5,3
1,62,2362,0,3,5,0,5,5,4,5,5
1,23,2180,0,3,1,0,1,1,3,5,1
1,58,2250,0,3,4,0,4,4,4,4,4
1,16,2245,0,3,4,0,4,4,3,4,4
1,13,1970,0,3,1,0,1,1,3,4,1
1,17,2104,0,3,2,0,2,2,3,4,2
1,60,1810,0,3,4,0,3,4,4,5,4
1,20,1851,0,3,2,0,2,2,3,4,2
1,12,2638,0,3,5,0,5,5,3,5,5
1,19,2679,0,3,2,0,2,2,3,4,2
1,16,2017,0,3,4,0,4,4,4,5,4
1,13,2411,0,3,2,0,2,2,3,4,2
1,61,887,0,3,5,5,5,5,5,5,5
1,26,1646,0,3,1,0,2,1,3,5,1
1,34,2240,0,3,5,0,3,5,4,5,5
1,51,1754,0,3,2,0,2,2,4,5,2
1,50,2513,0,3,1,0,1,1,5,4,1
1,64,737,0,3,3,5,4,1,1,2,3
1,47,722,0,3,2,5,4,1,1,1,4
1,26,2449,0,3,4,0,4,4,5,4,4
1,9,1825,0,3,1,0,1,1,4,5,1
1,47,648,0,3,4,4,5,4,4,1,4
1,25,2031,0,3,3,0,3,3,3,2,3
1,64,633,0,3,4,5,4,2,2,2,5
1,69,1844,0,3,3,0,3,3,3,5,3
1,31,2023,0,3,4,0,4,4,5,4,4
1,59,556,0,3,4,4,2,1,1,1,2
1,47,529,0,3,3,4,4,1,1,3,4
1,10,2360,0,3,3,0,4,3,4,5,3
1,35,1056,0,3,2,0,2,2,5,4,2
1,36,1229,0,3,4,0,4,4,3,5,4
1,49,1734,0,3,3,0,1,3,4,5,3
1,64,397,0,3,2,4,5,3,3,1,4
1,60,402,0,3,4,4,5,1,1,1,3
1,64,391,0,3,2,5,5,3,3,1,3
1,25,1874,0,3,1,0,1,1,3,4,1
1,58,1545,0,3,4,0,4,4,5,4,4
1,48,2011,0,3,4,0,3,4,4,5,4
1,56,364,0,3,5,1,4,5,5,5,1
1,34,1893,0,3,4,0,4,4,5,4,4
1,61,1055,0,3,3,0,3,3,4,5,3
1,33,1715,0,3,4,0,4,4,5,4,4
1,27,1717,0,3,2,0,2,2,3,4,2
1,12,1965,0,3,5,0,2,5,3,5,5
1,33,1977,0,3,2,0,2,2,3,5,2
1,38,1714,0,3,3,0,3,3,3,5,3
1,22,1803,0,3,4,0,4,4,3,4,4
1,63,1679,0,3,1,0,1,1,3,2,1
1,25,1245,0,3,4,0,4,4,5,5,4
1,38,980,0,3,1,0,1,1,5,4,1
1,25,1612,0,3,1,0,1,1,4,5,1
1,8,1302,0,3,1,0,1,1,5,4,1
1,25,1563,0,3,5,0,5,5,3,5,5
1,32,1247,0,3,2,0,5,2,4,5,2
1,47,224,0,3,3,4,4,5,5,5,5
1,32,1573,0,3,1,0,4,1,4,5,1
1,28,1792,0,3,5,0,5,5,4,5,5
1,12,1393,0,3,2,0,2,2,3,4,2
1,12,1696,0,3,1,0,1,1,5,4,1
1,12,1707,0,3,5,0,5,5,4,3,5
1,61,1822,0,3,3,0,3,3,5,3,3
1,53,1203,0,3,5,0,5,5,5,3,5
1,61,4124,0,4,4,0,4,4,5,3,4
1,62,3117,0,4,2,0,2,2,5,5,2
1,25,3187,0,4,2,0,2,2,2,5,2
1,33,3234,0,4,2,0,2,2,3,4,2
1,64,1542,0,4,1,1,2,1,1,1,4
1,27,3235,0,4,4,0,4,4,3,5,4
1,27,2623,0,4,5,0,5,5,5,4,5
1,53,1301,0,4,5,5,4,3,3,3,5
1,66,2801,0,4,4,0,4,4,5,3,4
1,63,2086,0,4,3,0,3,3,4,3,3
1,66,2143,0,4,5,0,5,5,4,4,5
1,39,2948,0,4,5,0,5,5,3,5,5
1,25,2464,0,4,5,0,5,5,5,5,5
1,21,1799,0,4,4,0,4,4,4,4,4
1,37,1812,0,4,2,0,2,2,5,4,2
1,20,1994,0,4,3,0,1,3,5,4,3
1,32,1836,0,4,5,0,1,5,4,5,5
1,46,881,0,4,5,5,4,3,3,3,4
1,16,1870,0,4,4,0,4,4,5,5,4
1,14,2404,0,4,1,0,1,1,4,5,1
1,9,1862,0,4,3,0,3,3,5,4,3
1,69,808,0,4,5,5,4,2,2,5,3
1,32,2419,0,4,4,0,4,4,2,3,4
1,14,2178,0,4,1,0,1,1,5,5,1
1,59,724,0,4,3,5,4,2,2,2,3
1,31,2310,0,4,5,0,5,5,5,5,5
1,63,2361,0,4,1,0,2,1,3,1,1
1,63,521,0,4,3,5,5,5,5,5,5
1,61,527,0,4,2,4,4,1,1,1,3
1,67,537,0,4,3,4,4,3,3,3,4
1,20,2142,0,4,5,0,5,5,4,5,5
1,42,1933,0,4,4,0,4,4,4,5,4
1,48,1723,0,4,3,0,2,3,5,4,3
1,69,398,0,4,4,5,4,1,1,1,3
1,17,1434,0,4,5,0,5,5,5,5,5
1,40,1983,0,4,2,4,4,4,4,4,4
1,41,2076,0,4,1,0,1,1,5,5,1
1,43,270,0,4,5,4,4,1,1,5,3
1,7,1452,0,4,4,0,4,4,5,5,4
1,13,1447,0,4,2,0,3,2,3,3,2
1,64,1708,0,4,2,0,2,2,4,4,2
1,53,85,0,4,3,4,5,2,2,2,5
1,45,1356,0,4,4,0,4,4,2,1,4
1,13,1096,0,4,5,0,3,5,5,4,5
1,53,50,0,4,2,4,4,3,3,3,4
1,22,2890,0,5,5,0,5,5,5,4,5
1,15,2450,0,5,2,0,2,2,4,4,2
1,33,2577,0,5,5,0,5,5,5,5,5
1,62,2488,0,5,5,0,5,5,4,5,5
1,50,2725,0,5,2,0,2,2,5,4,2
1,17,2547,0,5,4,0,2,4,3,4,4
1,57,918,0,5,3,4,5,3,3,3,4
1,61,2466,0,5,2,0,2,2,5,4,2
1,63,2351,0,5,5,0,2,5,3,5,5
1,47,2236,0,5,1,0,1,1,4,4,1
1,66,1463,0,5,1,0,1,1,5,5,1
1,66,334,0,5,5,4,4,4,4,4,4
1,24,2016,0,5,2,0,2,2,3,4,2
1,14,1719,0,5,1,0,3,1,3,5,1
1,33,1502,0,5,3,0,3,3,3,4,3
1,64,1254,0,5,5,0,5,5,4,5,5
1,49,231,0,5,4,2,2,3,3,3,5
1,27,1729,0,5,4,0,4,4,5,4,4
1,8,1359,0,5,3,0,3,3,4,1,3
1,64,2759,1,1,4,1,4,4,3,4,4
1,14,1849,1,1,3,1,3,3,3,5,3
1,54,2017,1,1,5,1,5,5,4,4,5
1,68,840,1,1,3,4,4,4,4,2,3
1,34,1693,1,2,4,1,4,4,4,4,4
1,52,2242,1,3,5,5,4,3,3,3,3
1,9,3191,1,3,5,1,5,5,3,4,5
1,13,2817,1,3,2,1,2,2,4,4,2
1,23,4105,1,4,1,1,1,1,5,4,1
1,34,2883,1,4,3,1,3,3,5,5,3
1,30,2479,1,4,1,1,1,1,3,5,1
1,10,2266,1,4,5,1,4,5,3,5,5
1,60,729,1,4,5,5,4,3,3,3,5
1,69,1252,1,5,3,3,5,4,4,4,3
1,56,2456,1,5,4,1,4,4,5,5,4
0,48,1201,0,1,5,0,5,5,5,4,5
1,8,2364,0,2,2,4,2,3,3,3,2
1,28,2187,0,3,2,0,2,2,3,4,2
1,34,1693,0,3,3,4,3,1,1,1,3
0,30,1582,0,3,1,0,1,1,2,3,1
1,44,51,0,3,4,3,4,2,2,2,5
1,50,1248,0,3,2,5,5,5,5,5,3
1,68,1117,0,3,3,3,3,3,3,1,5
0,19,1737,0,4,1,0,1,1,4,5,1
0,13,1351,0,4,5,0,5,5,5,5,5
0,31,1109,0,4,4,0,4,4,3,4,4
1,33,3560,0,4,2,0,2,2,3,5,2
0,60,3434,1,1,2,1,2,2,3,4,2
1,46,1218,0,1,5,2,1,5,5,5,2
1,35,2393,0,2,1,2,2,1,1,1,3
0,70,2193,1,1,4,1,4,4,4,5,4
0,25,2356,1,1,1,1,5,1,5,5,1
0,47,2421,1,1,4,1,4,4,3,4,4
0,24,1802,1,1,4,1,4,4,5,4,4
1,24,1808,0,2,0,1,1,2,1,2,1
1,9,1476,0,2,3,0,3,3,2,2,3
1,64,530,0,3,2,0,2,2,2,2,2
1,21,1218,0,3,2,0,2,2,2,3,2
0,9,1668,1,1,4,1,4,4,4,1,4
0,29,1565,1,1,5,1,5,5,5,5,5
1,25,1707,0,3,4,0,3,4,1,3,4
0,47,365,1,1,4,4,5,3,3,3,4
1,20,1869,0,3,4,0,4,4,4,3,4
0,39,955,1,1,1,1,4,1,4,4,1
1,34,1152,0,3,3,0,3,3,2,2,3
1,9,1534,0,3,4,3,4,2,2,2,1
1,27,1232,0,3,2,0,2,2,4,3,2
1,69,262,0,3,2,0,2,2,2,3,2
1,26,1062,0,3,3,0,3,3,2,4,3
1,42,145,0,3,2,0,2,2,3,3,2
1,57,72,0,3,3,0,3,3,1,3,3
0,48,1518,1,1,5,1,5,5,3,3,5
0,40,1098,1,1,1,1,1,1,4,5,1
1,27,3557,0,3,5,4,3,3,3,3,4
1,26,3562,0,4,4,0,4,4,2,3,4
1,43,2002,0,4,1,0,1,1,3,4,1
0,18,3046,1,2,3,1,2,3,4,5,3
0,26,3345,1,2,1,1,1,1,3,5,1
1,45,1256,0,4,5,0,5,5,3,4,5
1,16,2280,0,4,4,3,3,3,3,3,1
1,52,1122,0,4,4,3,4,5,5,5,4
1,57,1025,0,4,5,0,4,5,4,3,5
1,63,893,1,2,2,1,2,2,3,3,2
0,36,1998,1,2,5,1,5,5,4,5,5
0,29,2172,1,2,4,1,4,4,2,3,4
0,35,2095,1,2,3,1,1,3,4,5,3
1,12,2327,1,3,2,1,2,2,3,2,2
0,42,1530,1,2,1,1,1,1,3,5,1
1,10,2129,0,1,5,0,5,5,3,5,5
0,46,1672,1,2,2,1,2,2,4,5,2
0,68,2226,1,2,2,1,2,2,4,4,2
0,61,1856,1,2,4,1,4,4,4,4,4
1,10,2141,0,2,2,0,2,2,2,1,2
1,70,367,0,2,2,0,3,2,1,1,2
0,26,1705,1,2,4,1,5,4,5,5,4
1,46,264,0,3,2,0,2,2,4,3,2
1,34,1199,0,3,0,3,3,1,2,4,3
0,20,1908,1,2,1,5,5,5,2,5,5
0,58,1657,1,2,1,1,1,1,4,5,1
1,65,50,0,3,5,2,5,5,3,3,5
0,64,1206,1,2,1,1,1,1,3,5,1
0,9,1713,1,2,5,1,5,5,3,5,5
1,67,2845,0,3,3,3,3,4,4,4,1
1,27,3492,0,3,1,0,1,1,1,2,1
0,69,3863,1,3,1,1,1,1,4,4,1
1,44,2376,0,3,3,3,3,4,4,4,1
1,17,3151,0,3,3,0,4,3,2,4,3
0,48,2905,1,3,5,1,5,5,5,4,5
0,54,2896,1,3,4,1,4,4,1,2,4
0,19,2897,1,3,1,1,1,1,2,4,1
1,47,1668,0,3,1,2,3,3,3,3,2
1,55,1662,0,3,4,5,5,2,2,2,3
0,61,2998,1,3,2,1,2,2,4,4,2
1,47,1218,0,3,5,0,2,5,3,4,5
0,63,2843,1,3,4,1,4,4,3,5,4
0,59,2804,1,3,4,1,4,4,4,5,4
0,67,2955,1,3,4,1,4,4,5,5,4
0,33,2353,1,3,5,1,5,5,5,5,5
1,40,2415,0,3,3,4,3,1,1,1,1
1,63,888,0,3,3,0,3,3,3,4,3
1,31,1956,0,3,4,0,4,4,2,4,4
0,19,2407,1,3,4,1,4,4,3,4,4
1,64,889,0,3,5,0,5,5,2,4,5
0,39,2148,1,3,1,1,2,1,4,5,1
0,59,2782,1,3,1,4,3,2,5,3,3
1,21,1900,0,3,5,2,3,1,1,1,4
0,57,2287,1,3,1,1,1,1,1,5,1
1,66,763,0,3,1,3,4,2,2,2,1
0,44,1825,1,3,2,1,1,2,3,3,2
0,25,1814,1,3,4,1,4,4,1,3,4
1,68,578,0,3,1,0,1,1,2,3,1
1,57,575,0,4,5,0,5,5,4,4,5
0,67,1815,1,3,3,1,3,3,5,5,3
0,46,465,1,3,4,5,4,2,2,2,5
0,38,2371,1,3,1,4,4,3,2,5,4
1,55,386,0,4,1,2,4,3,3,3,2
1,12,1942,0,4,3,0,3,3,1,4,3
0,56,1980,1,3,5,1,5,5,3,5,5
1,36,1839,0,4,3,3,4,5,5,5,2
0,33,1311,1,3,4,1,4,4,1,2,4
0,59,315,1,3,5,4,4,5,5,5,3
0,44,2056,1,3,1,1,5,3,5,4,5
1,67,243,0,4,2,2,2,2,4,3,2
1,19,1664,0,4,5,3,3,4,4,4,2
0,31,1875,1,3,1,4,5,3,4,4,5
0,48,1996,1,3,4,1,4,4,4,5,4
0,11,1829,1,3,2,1,2,2,4,5,2
0,31,1096,1,3,4,1,4,4,5,5,4
0,33,2112,1,3,1,1,1,3,1,3,1
0,56,57,1,3,4,4,5,3,3,3,4
1,17,1892,0,4,5,4,4,4,4,4,3
1,46,53,0,4,4,0,4,4,3,4,4
0,15,1696,1,3,5,1,2,5,4,5,5
0,34,3710,1,4,4,1,4,4,2,3,4
1,52,2486,0,4,3,0,3,3,2,3,3
0,31,3411,1,4,2,1,2,2,4,4,2
0,55,2439,1,4,2,5,4,2,2,2,3
0,22,3357,1,4,2,1,2,2,2,3,2
1,39,3162,0,4,5,0,5,5,2,3,5
0,9,2751,1,4,5,1,5,5,4,5,5
0,41,2773,1,4,2,1,2,2,2,5,2
1,30,2686,0,2,4,0,4,4,2,3,4
0,56,2355,1,4,2,1,4,2,5,5,2
0,40,2248,1,4,5,1,4,5,3,4,5
1,42,1030,0,2,2,0,2,2,3,3,2
0,63,2612,1,4,5,1,5,5,4,5,5
1,15,2258,0,2,2,3,5,2,2,2,4
0,15,2260,1,4,4,1,4,4,3,2,4
0,14,1752,1,4,4,1,4,4,1,3,4
1,36,2139,0,2,3,2,2,5,5,5,3
0,30,2042,1,4,1,1,1,1,4,4,1
1,49,819,0,2,1,0,1,1,2,5,1
1,15,1973,0,3,5,5,5,5,5,5,3
0,14,1956,1,4,4,1,4,4,5,4,4
1,65,575,0,3,5,3,4,4,4,4,3
0,52,1460,1,4,2,1,2,2,3,5,2
0,56,2293,1,4,4,1,4,4,3,5,4
0,67,2255,1,4,5,1,5,5,4,5,5
0,34,2034,1,4,4,1,5,4,5,5,4
1,11,2003,0,3,2,3,2,4,4,4,5
1,56,433,0,3,5,0,5,5,3,3,5
1,13,1899,0,3,4,1,3,4,4,4,3
1,7,2160,0,3,2,0,2,2,4,3,2
1,38,2178,0,3,5,0,5,5,1,4,5
0,50,1922,1,4,4,1,4,4,5,5,4
0,52,1265,1,4,4,1,4,4,5,5,4
1,70,307,0,4,5,4,1,5,5,5,3
1,36,1922,0,4,3,1,4,1,1,1,3
1,66,220,0,4,3,0,3,3,4,4,3
0,18,1639,1,4,2,1,2,2,1,4,2
1,8,1375,0,4,5,0,5,5,4,1,5
1,10,1187,0,5,3,0,3,3,5,1,3
1,41,1476,0,5,2,0,2,2,2,3,2
0,50,2936,1,5,3,1,3,3,4,3,3
0,11,2983,1,5,4,1,3,4,3,5,4
0,21,3295,1,5,5,1,5,5,3,4,5
1,38,2218,1,3,1,1,1,1,1,5,2
1,63,1142,0,1,0,4,4,3,5,5,4
0,22,2307,1,5,1,1,1,1,3,4,1
1,64,587,0,1,3,5,4,1,1,1,3
1,31,1380,0,1,3,4,4,1,1,1,3
1,65,473,0,1,5,0,5,5,4,4,5
0,49,1810,1,5,1,1,1,1,3,5,1
1,22,1784,0,1,5,5,5,4,4,4,4
0,24,1496,1,5,1,1,1,1,1,4,1
0,18,1592,1,5,2,1,4,2,5,5,2
0,31,1343,1,5,4,1,4,4,5,1,4
1,56,263,0,1,3,4,4,2,2,2,3
1,12,1724,0,1,3,0,3,3,5,5,3
0,58,1013,1,5,3,1,3,3,5,4,3
0,44,2051,1,5,1,5,5,4,2,5,5
0,28,1171,2,1,3,2,3,3,3,5,3
1,29,2206,0,1,2,0,2,2,5,5,2
1,68,572,0,1,1,0,1,1,3,4,1
0,23,3839,2,3,2,2,2,4,1,5,2
0,31,1850,2,3,5,2,5,5,3,4,5
1,16,2964,0,1,4,3,5,1,1,1,5
0,57,1595,2,4,4,2,4,4,5,5,4
1,35,2575,0,1,2,5,5,1,1,1,4
0,53,1961,2,5,1,2,1,1,4,4,1
0,22,1453,3,2,3,3,3,3,3,5,3
0,66,1190,3,2,3,3,3,3,5,4,3
0,10,1168,4,5,2,4,2,2,4,5,2
1,57,302,0,1,1,0,1,1,4,4,1
0,59,1918,5,3,5,5,5,5,2,2,5
0,69,3860,0,1,4,0,4,4,2,1,4
0,28,2017,0,1,2,0,2,2,1,1,2
1,70,77,0,1,5,5,4,4,4,5,4
0,27,1648,0,1,5,0,2,5,2,1,5
1,49,2438,0,2,4,3,5,5,5,5,5
0,34,2511,0,2,4,0,4,4,2,2,4
0,40,3132,0,2,0,4,4,3,4,2,4
1,43,1231,0,2,3,4,1,2,2,2,2
1,54,1216,0,2,4,0,4,4,4,5,4
0,40,2316,0,2,3,0,3,3,2,2,3
0,56,617,0,2,5,1,2,4,4,4,4
1,30,1465,0,2,5,0,5,5,2,3,5
1,13,1603,0,2,3,0,1,3,3,5,3
1,27,3482,0,2,1,0,1,1,3,4,1
0,23,2267,0,3,4,0,4,4,1,2,4
0,21,2736,0,3,4,0,4,4,2,4,4
0,58,2968,0,3,5,0,5,5,3,4,5
0,46,2642,0,3,3,0,3,3,3,4,3
1,43,1107,0,2,5,4,5,5,5,1,5
1,52,1139,0,2,5,0,5,5,3,4,5
1,47,981,0,2,5,5,4,2,2,2,3
1,8,1855,0,2,5,5,4,2,2,3,3
1,47,916,0,2,5,4,5,2,2,2,5
1,70,786,0,2,5,4,4,4,4,4,3
0,58,2087,0,3,2,0,2,2,4,2,2
0,42,1823,0,3,1,0,1,1,1,3,1
0,21,1606,0,3,2,0,2,2,4,3,2
0,39,1446,0,3,5,0,5,5,4,3,5
1,22,1939,0,3,2,0,2,2,3,4,2
0,13,2148,0,3,1,0,1,1,3,2,1
1,15,1061,0,3,1,0,1,1,3,4,1
0,63,1332,0,3,5,0,5,5,1,2,5
0,57,1937,0,3,5,0,3,5,4,3,5
1,42,55,0,3,4,0,3,4,2,3,4
1,51,116,0,3,5,3,3,4,4,4,2
0,47,1891,0,3,1,0,1,1,2,4,1
1,13,4023,0,3,3,5,4,1,1,1,5
0,35,3533,0,4,2,0,2,2,2,3,2
0,21,3050,0,4,5,0,5,5,4,4,5
1,59,1499,0,3,3,4,5,2,2,2,4
0,28,1892,0,4,5,0,5,5,4,4,5
0,9,2643,0,4,4,0,4,4,4,4,4
1,31,2798,0,3,1,0,1,1,2,4,1
0,65,1979,0,4,2,0,2,2,4,3,2
0,12,1931,0,4,4,0,2,4,1,3,4
1,43,684,0,3,4,0,4,4,4,1,4
1,54,377,0,3,5,5,4,1,1,1,3
1,17,1512,0,3,1,4,1,1,3,5,1
0,49,1593,0,4,4,0,4,4,2,3,4
1,70,56,0,3,4,4,4,1,1,3,5
1,43,87,0,3,4,0,4,4,4,5,4
1,42,2549,0,3,5,0,5,5,5,5,5
0,48,4001,1,1,1,1,1,1,4,1,1
0,48,3980,1,1,4,1,4,4,2,2,4
1,53,1581,0,3,4,5,5,4,4,4,4
1,9,2405,0,3,4,0,4,4,2,4,4
0,40,2251,1,1,1,1,1,1,3,2,1
1,23,2444,0,3,2,0,2,2,3,3,2
0,46,2453,1,1,3,1,5,3,1,1,3
0,63,2011,1,1,5,1,5,5,1,2,5
1,11,1984,0,3,3,0,3,3,4,5,3
1,50,931,0,3,3,0,3,3,4,5,3
0,28,1965,1,1,5,1,5,5,3,1,5
1,38,2036,0,3,2,0,2,2,4,5,2
0,41,2471,1,1,5,1,5,5,2,2,5
0,13,1647,1,1,3,1,3,3,3,1,3
0,29,2214,1,1,4,1,3,4,3,2,4
0,45,2172,1,1,2,1,2,2,1,1,2
0,47,2036,1,1,4,1,4,4,4,2,4
0,60,326,1,1,4,1,2,4,4,4,2
1,45,336,0,3,4,4,4,1,1,1,3
0,49,1785,1,1,5,1,5,5,3,2,5
1,33,1926,0,3,2,0,2,2,2,1,2
0,23,2135,1,1,1,3,4,3,4,1,4
0,33,949,1,1,4,1,4,4,1,1,4
1,31,2074,0,3,4,0,4,4,2,2,4
1,41,1287,0,3,1,0,1,1,3,4,1
0,54,4088,1,2,2,1,2,2,3,2,2
1,18,3779,0,3,1,2,3,2,2,2,4
0,46,3202,1,2,4,1,2,4,1,3,4
0,17,3828,1,2,5,1,5,5,1,1,5
1,23,3800,0,4,2,0,2,2,1,3,2
1,17,3234,0,4,2,0,2,2,4,3,2
1,33,2939,0,4,2,0,2,2,3,4,2
1,63,1781,0,4,4,5,5,3,3,5,5
1,59,1789,0,4,2,2,2,3,3,3,1
0,24,3288,1,2,1,3,3,2,1,1,3
0,61,2821,1,2,5,1,3,5,2,1,5
0,51,1561,1,2,1,2,3,4,4,3,2
0,33,2878,1,2,5,1,5,5,1,2,5
0,25,2724,1,2,4,1,4,4,1,3,4
0,20,3389,1,2,1,1,1,1,2,3,1
0,29,2919,1,2,4,1,5,4,3,3,4
0,41,2786,1,2,5,1,5,5,4,3,5
0,18,2953,1,2,2,1,1,2,2,1,2
0,60,3010,1,2,3,1,3,3,4,2,3
0,63,3260,1,2,3,1,3,3,3,3,3
0,70,2884,1,2,1,1,1,1,3,1,1
1,32,2041,0,4,1,0,1,1,3,5,1
1,9,2282,0,4,5,4,4,2,2,2,1
0,19,2345,1,2,1,1,1,1,2,1,1
0,57,2219,1,2,1,1,2,1,2,1,1
1,32,2588,0,4,5,3,3,1,1,1,4
1,27,2279,0,4,5,0,5,5,4,1,5
0,52,2175,1,2,5,1,5,5,1,2,5
1,57,1056,0,4,5,1,3,1,1,1,4
1,29,2283,0,4,5,0,5,5,3,4,5
1,37,1828,0,4,2,5,5,2,2,2,5
1,29,2224,0,4,5,3,4,5,5,5,1
0,21,1999,1,2,4,1,4,4,5,5,4
0,53,1957,1,2,2,1,4,2,2,2,2
1,28,1894,0,4,5,0,5,5,4,4,5
1,56,872,0,4,1,0,1,1,4,4,1
0,26,1774,1,2,4,1,4,4,3,1,4
1,55,867,0,4,3,4,5,5,5,2,4
0,40,2546,1,2,5,1,5,5,1,2,5
0,9,1800,1,2,2,1,4,2,4,3,2
0,25,2348,1,2,5,1,5,5,4,2,5
0,53,2098,1,2,3,1,3,3,4,3,3
0,25,1966,1,2,3,1,3,3,3,3,3
1,32,1786,0,4,2,4,5,3,3,3,5
0,41,2351,1,2,2,1,2,2,1,3,2
0,56,2133,1,2,4,1,4,4,3,2,4
0,48,1792,1,2,4,1,4,4,1,2,4
1,22,2076,0,4,1,0,5,1,4,2,1
1,25,1793,0,4,3,4,4,1,1,1,4
1,37,1845,0,4,3,0,3,3,3,5,3
1,58,598,0,4,4,5,5,1,1,1,3
1,57,620,0,4,3,0,3,3,5,5,3
0,64,1542,1,2,2,1,2,2,4,2,2
0,69,2390,1,2,4,1,4,4,3,3,4
1,32,1670,0,4,4,0,4,4,1,3,4
